veracityAccuracy,veracityPrediction,veracityPrecision,veracityRecall,veracityf1,veracitySupport,binaryAccuracy,binaryPrediction,binaryPrecision,binaryRecall,binaryf1,binarySupport,authortypeAccuracy,authortypePrediction,authortypePrecision,authortypeRecall,authortypef1,authortypeSupport,sentimentAccuracy,sentimentPrediction,sentimentPrecision,sentimentRecall,sentimentf1,sentimentSupport,WordCnt,SyllableCnt,InDictCnt,veracityOrigLabel,binaryOrigLabel,authortypeOrigLabel,sentimentOrigLabel
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,1623,2763,673,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,414,586,151,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,1716,2515,431,1,0,0,0
0.8957630296212974,2,0.82,0.82,0.82,4047,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,929,1261,249,1,0,0,0
0.8957630296212974,2,0.82,0.82,0.82,4047,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,880,1015,189,1,0,0,0
0.8957630296212974,0,0.98,0.97,0.98,3930,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,1006,1210,177,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,0,0.73,0.74,0.73,6624,0,0,0,0,0,0,2694,3945,648,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,751,1114,214,1,0,0,0
0.8957630296212974,0,0.98,0.97,0.98,3930,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,1605,2341,443,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,657,1034,196,1,0,0,0
0.8957630296212974,2,0.82,0.82,0.82,4047,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,282,428,103,1,0,0,0
0.8957630296212974,2,0.82,0.82,0.82,4047,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,2062,3070,502,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,607,810,180,1,0,0,0
0.8957630296212974,2,0.82,0.82,0.82,4047,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,1118,1533,303,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,0,0.73,0.74,0.73,6624,0,0,0,0,0,0,87,128,32,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,1625,2768,673,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,1625,2768,673,1,0,0,0
0.8957630296212974,3,0.96,0.95,0.95,4037,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,857,1168,164,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,1625,2766,673,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,0,0.73,0.74,0.73,6624,0,0,0,0,0,0,207,286,87,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,1625,2768,673,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,1627,2767,673,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,1629,2773,673,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,0,0.73,0.74,0.73,6624,0,0,0,0,0,0,1818,2588,494,1,0,0,0
0.8957630296212974,2,0.82,0.82,0.82,4047,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,1411,2020,451,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,0,0.73,0.74,0.73,6624,0,0,0,0,0,0,2517,3931,600,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,1625,2768,673,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,1620,2757,673,1,0,0,0
0.8957630296212974,3,0.96,0.95,0.95,4037,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,109,168,43,1,0,0,0
0.8957630296212974,3,0.96,0.95,0.95,4037,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,357,458,114,1,0,0,0
0.8957630296212974,0,0.98,0.97,0.98,3930,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,998,1268,256,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,641,937,195,1,0,0,0
0.8957630296212974,2,0.82,0.82,0.82,4047,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,1651,2321,377,1,0,0,0
0.8957630296212974,2,0.82,0.82,0.82,4047,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,442,488,119,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,1170,1464,291,1,0,0,0
0.8957630296212974,0,0.98,0.97,0.98,3930,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,2012,2786,439,1,0,0,0
0.8957630296212974,3,0.96,0.95,0.95,4037,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,99,132,33,1,0,0,0
0.8957630296212974,2,0.82,0.82,0.82,4047,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,139,201,52,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,0,0.73,0.74,0.73,6624,0,0,0,0,0,0,1607,2415,390,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,1627,2770,673,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,560,792,185,1,0,0,0
0.8957630296212974,3,0.96,0.95,0.95,4037,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,497,737,144,1,0,0,0
0.8957630296212974,2,0.82,0.82,0.82,4047,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,117,150,42,1,0,0,0
0.8957630296212974,2,0.82,0.82,0.82,4047,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,763,993,173,1,0,0,0
0.8957630296212974,2,0.82,0.82,0.82,4047,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,0,0.73,0.74,0.73,6624,0,0,0,0,0,0,161,153,0,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,1586,2371,436,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,1709,2640,526,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,0,0.73,0.74,0.73,6624,0,0,0,0,0,0,1375,2008,356,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,1308,1818,358,1,0,0,0
0.8957630296212974,2,0.82,0.82,0.82,4047,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,193,265,74,1,0,0,0
0.8957630296212974,2,0.82,0.82,0.82,4047,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,1405,2070,419,1,0,0,0
0.8957630296212974,0,0.98,0.97,0.98,3930,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,1758,2765,525,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,902,1250,251,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,508,687,138,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,286,342,88,1,0,0,0
0.8957630296212974,2,0.82,0.82,0.82,4047,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,0,0.73,0.74,0.73,6624,0,0,0,0,0,0,491,706,157,1,0,0,0
0.8957630296212974,2,0.82,0.82,0.82,4047,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,1144,1509,282,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,0,0.73,0.74,0.73,6624,0,0,0,0,0,0,126,172,46,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,0,0.73,0.74,0.73,6624,0,0,0,0,0,0,682,975,208,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,997,1444,279,1,0,0,0
0.8957630296212974,2,0.82,0.82,0.82,4047,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,2782,4149,708,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,2372,3110,574,1,0,0,0
0.8957630296212974,2,0.82,0.82,0.82,4047,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,1726,2371,407,1,0,0,0
0.8957630296212974,3,0.96,0.95,0.95,4037,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,571,756,183,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,991,1368,249,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,0,0.73,0.74,0.73,6624,0,0,0,0,0,0,1916,2944,475,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,1002,1554,219,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,1077,1609,314,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,0,0.73,0.74,0.73,6624,0,0,0,0,0,0,2319,3353,527,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,854,1001,166,1,0,0,0
0.8957630296212974,2,0.82,0.82,0.82,4047,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,1230,1529,298,1,0,0,0
0.8957630296212974,2,0.82,0.82,0.82,4047,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,890,1229,280,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,1081,1602,253,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,1034,1456,307,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,395,551,129,1,0,0,0
0.8957630296212974,2,0.82,0.82,0.82,4047,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,303,360,90,1,0,0,0
0.8957630296212974,2,0.82,0.82,0.82,4047,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,325,367,84,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,0,0.73,0.74,0.73,6624,0,0,0,0,0,0,293,290,1,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,6657,6545,40,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,0,0.73,0.74,0.73,6624,0,0,0,0,0,0,1942,1905,7,1,0,0,0
0.8957630296212974,2,0.82,0.82,0.82,4047,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,731,1036,265,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,0,0.73,0.74,0.73,6624,0,0,0,0,0,0,954,1417,258,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,0,0.73,0.74,0.73,6624,0,0,0,0,0,0,335,336,0,1,0,0,0
0.8957630296212974,3,0.96,0.95,0.95,4037,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,0,0.73,0.74,0.73,6624,0,0,0,0,0,0,169,270,17,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,344,446,112,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,3529,4890,839,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,1903,2426,468,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,0,0.73,0.74,0.73,6624,0,0,0,0,0,0,3475,4568,798,1,0,0,0
0.8957630296212974,2,0.82,0.82,0.82,4047,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,1693,2292,408,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,1623,2771,679,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,0,0.73,0.74,0.73,6624,0,0,0,0,0,0,1287,1262,0,1,0,0,0
0.8957630296212974,2,0.82,0.82,0.82,4047,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,552,763,151,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,0,0.73,0.74,0.73,6624,0,0,0,0,0,0,416,617,121,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,0,0.73,0.74,0.73,6624,0,0,0,0,0,0,105,165,41,1,0,0,0
0.8957630296212974,0,0.98,0.97,0.98,3930,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,1775,2241,411,1,0,0,0
0.8957630296212974,2,0.82,0.82,0.82,4047,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,0,0.73,0.74,0.73,6624,0,0,0,0,0,0,1176,1697,28,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,0,0.73,0.74,0.73,6624,0,0,0,0,0,0,288,401,73,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,1618,2756,674,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,0,0.73,0.74,0.73,6624,0,0,0,0,0,0,342,498,129,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,1128,1573,234,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,1854,2627,375,1,0,0,0
0.8957630296212974,3,0.96,0.95,0.95,4037,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,0,0.73,0.74,0.73,6624,0,0,0,0,0,0,139,195,51,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,1127,1597,320,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,0,0.73,0.74,0.73,6624,0,0,0,0,0,0,273,423,89,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,1073,1427,323,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,0,0.73,0.74,0.73,6624,0,0,0,0,0,0,4229,5705,883,1,0,0,0
0.8957630296212974,2,0.82,0.82,0.82,4047,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,0,0.73,0.74,0.73,6624,0,0,0,0,0,0,103,185,12,1,0,0,0
0.8957630296212974,2,0.82,0.82,0.82,4047,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,319,502,86,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,1633,2336,436,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,0,0.73,0.74,0.73,6624,0,0,0,0,0,0,1700,1610,3,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,424,609,127,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,0,0.73,0.74,0.73,6624,0,0,0,0,0,0,129,115,0,1,0,0,0
0.8957630296212974,2,0.82,0.82,0.82,4047,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,0,0.73,0.74,0.73,6624,0,0,0,0,0,0,222,220,0,1,0,0,0
0.8957630296212974,2,0.82,0.82,0.82,4047,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,2283,3009,538,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,0,0.73,0.74,0.73,6624,0,0,0,0,0,0,678,1108,37,1,0,0,0
0.8957630296212974,2,0.82,0.82,0.82,4047,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,0,0.73,0.74,0.73,6624,0,0,0,0,0,0,92,153,12,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,0,0.73,0.74,0.73,6624,0,0,0,0,0,0,208,273,20,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,1130,1548,294,1,0,0,0
0.8957630296212974,2,0.82,0.82,0.82,4047,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,127,198,52,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,0,0.73,0.74,0.73,6624,0,0,0,0,0,0,129,188,39,1,0,0,0
0.8957630296212974,2,0.82,0.82,0.82,4047,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,1667,2492,60,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,0,0.73,0.74,0.73,6624,0,0,0,0,0,0,96,97,0,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,1,0.69,0.66,0.68,6820,0,0,0,0,0,0,755,1230,270,1,0,0,0
0.8957630296212974,2,0.82,0.82,0.82,4047,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,0,0.73,0.74,0.73,6624,0,0,0,0,0,0,1911,3000,64,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,0,0.73,0.74,0.73,6624,0,0,0,0,0,0,499,499,0,1,0,0,0
0.8957630296212974,2,0.82,0.82,0.82,4047,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,0,0.73,0.74,0.73,6624,0,0,0,0,0,0,518,498,1,1,0,0,0
0.8957630296212974,2,0.82,0.82,0.82,4047,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,0,0.73,0.74,0.73,6624,0,0,0,0,0,0,170,163,0,1,0,0,0
0.8957630296212974,2,0.82,0.82,0.82,4047,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,0,0.73,0.74,0.73,6624,0,0,0,0,0,0,766,997,33,1,0,0,0
0.8957630296212974,1,0.83,0.85,0.84,3988,0.9205099362579677,0,0.92,0.92,0.92,7918,0.7614673165854268,0,0.73,0.74,0.73,6624,0,0,0,0,0,0,203,188,0,1,0,0,0
0.8957630296212974,2,0.82,0.82,0.82,4047,0.9205099362579677,1,0.92,0.92,0.92,8084,0.7614673165854268,0,0.73,0.74,0.73,6624,0,0,0,0,0,0,955,944,0,1,0,0,0
